name,brand,price,ratings,specs_score,os,processor,ram_size,ram_type,storage,graphics,screen_size,resoultion,cores,threads,warranty_months
Lenovo Thinkbook 15 21DJ00EXIH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win 11 Home),Lenovo,51990,"4,75",62.0,Windows 11 OS,12th Gen Intel Core i5 1235U,8 GB,DDR4,512 GB SSD,Integrated Intel Iris Xe,15.6 inches,1920 x 1080 pixels,Hexa Core (2P + 4E), 12 Threads,12.0
Asus Vivobook 15 OLED 2023 X1505VAU-LK543WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win 11 Home),Asus,62999,"4,55",57.0,Windows 11 OS,13th Gen Intel Core i5 1335U,8 GB,DDR4,512 GB SSD,Integrated Intel Iris Xe,15.6 inches,1920 x 1080 pixels,Hexa Core (2P + 4E), 12 Threads,12.0
Lenovo ThinkPad E14 21JRS00Y00 Laptop (AMD Ryzen 3 7330U/ 8GB/ 512GB SSD/ Win 11 Home),Lenovo,43399,"4,05",56.0,Windows 11 OS,7th Gen AMD Ryzen 3 7330U,8 GB,DDR4,512 GB SSD,Integrated AMD Radeon,14 inches,1920 x 1200 pixels,Quad Core, 8 Threads,12.0
Walker NU14A1 Laptop (Celeron N4020/ 4GB/ 128GB SSD / Win 11 Home),Walker,12990,"4,35",60.69506172839506,Windows 11 OS,Intel Celeron N4020,8 GB,DDR4,128 GB SSD,Integrated Intel UHD,14.1 inches,1920 x 1080 pixels,Dual Core, 2 Threads,12.0
Asus Vivobook 15 2023 X1504VA-NJ543WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win 11),Asus,48990,"4,15",60.0,Windows 11 OS,13th Gen Intel Core i5 1335U,8 GB,DDR4,512 GB SSD,Integrated Intel Iris Xe,15.6 inches,1920 x 1080 pixels,Hexa Core (2P + 4E), 12 Threads,12.0
Lenovo ThinkPad E14 21JRS00U00 Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win 11 Home),Lenovo,53899,"4,1",61.0,Windows 11 OS,7th Gen AMD Ryzen 5 7530U,8 GB,DDR4,512 GB SSD,Integrated AMD Radeon,14 inches,1920 x 1080 pixels,Hexa Core, 12 Threads,12.0
Acer Swift 3 OLED NX.KAWSI.002 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win 11 Home),Acer,72999,"4,7",62.0,Windows 11 OS,12th Gen Intel Core i5 12500H,8 GB,DDR4,512 GB SSD,Integrated Intel Iris Xe,14 inches,2880 x 1800 pixels,10 Cores (2P + 8E), 16 Threads,12.0
Infinix Zerobook 2023 Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win 11 Home),Infinix,87990,"4,05",68.0,Windows 11 OS,13th Gen Intel Core i9 13900H,8 GB,DDR4,1 TB SSD,Integrated Intel Iris Xe,15.6 inches,1920 x 1080 pixels,14 Cores (6P + 8E), 20 Threads,12.0
Asus Vivobook 15 X1504ZA-NJ521WS Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win 11),Asus,42990,"4,1",54.0,Windows 11 OS,12th Gen Intel Core i5 1235U,8 GB,DDR4,512 GB SSD,Integrated Intel UHD,15.6 inches,1920 x 1080 pixels,Hexa Core (2P + 4E), 12 Threads,12.0
HP Pavilion 15-eg3079TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win 11 Pro),HP,83705,"4,05",62.0,Windows 11 OS,13th Gen Intel Core i5 1340p,8 GB,DDR4,512 GB SSD,Integrated Intel Iris Xe,15.6 inches,1920 x 1080 pixels,Hexa Core (2P + 4E), 16 Threads,12.0
AXL Vayu Book LAP02 Laptop (Celeron N4020/ 4GB/ 256GB SSD / Win 11 Home),AXL,13883,"4,15",60.69506172839506,Windows 11 OS,Intel Celeron N4020,8 GB,DDR4,256 GB SSD,Integrated Intel UHD,14.1 inches,1920 x 1080 pixels,Dual Core, 2 Threads,12.0
MSI Modern 14 C7M-218IN Laptop (Ryzen 7 7730U/ 16GB/ 512GB SSD/ Win 11),MSI,58660,"4,75",61.0,Windows 11 OS,7th Gen AMD Ryzen 7 7730U,8 GB,DDR4,512 GB SSD,Integrated AMD Radeon,14 inches,1920 x 1080 pixels,Octa Core, 16 Threads,12.0
Lenovo V15 G3 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/Win 11),Lenovo,41990,"4,6",52.0,Windows 11 OS,12th Gen Intel Core i5 1235U,8 GB,DDR4,512 GB SSD,Integrated Intel Iris Xe,15.6 inches,1920 x 1080 pixels,Hexa Core (2P + 4E), 12 Threads,12.0
Lenovo V15 G4 82YU00W6IN Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ DOS),Lenovo,29990,"4,3",51.0,DOS OS,7th Gen AMD Ryzen 3 7320U,8 GB,DDR4,512 GB SSD,Integrated AMD Radeon,15.6 inches,1920 x 1080 pixels,Quad Core, 8 Threads,12.0
Lenovo V14 G3 IAP Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win 11),Lenovo,43990,"4,65",52.0,Windows 11 OS,12th Gen Intel Core i5 1235U,8 GB,DDR4,512 GB SSD,Integrated Intel Iris Xe,14 inches,1920 x 1080 pixels,Hexa Core (2P + 4E), 12 Threads,12.0
Dell Inspiron 3530 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win 11 Home),Dell,46700,"4,1",51.0,Windows 11 OS,13th Gen Intel Core i5 1335U,8 GB,DDR4,512 GB SSD,Integrated Intel Iris Xe,15.6 inches,1920 x 1080 pixels,Hexa Core (2P + 4E), 12 Threads,12.0
Apple MacBook Air 15 2023 Laptop (Apple M2/ 8GB/ 512GB SSD/ MacOS),Apple,114994,"4,75",54.0,Mac OS,Apple M2,8 GB,DDR4,512 GB SSD,10-Core GPU,15.3 inches,2880 x 1864 pixels,8-Core GPU, 12 Threads,12.0
Dell Inspiron 15 3530 Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win 11 Home),Dell,36890,"4,15",52.0,Windows 11 OS,13th Gen Intel Core i3 1305U,8 GB,DDR4,512 GB SSD,Integrated Intel UHD,15.6 inches,1920 x 1080 pixels,5 Cores (1P + 4E), 6 Threads,12.0
HP Victus 15-fa0555TX  Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win 11 Home/ 4GB Graph),HP,63900,"4,25",66.0,Windows 11 OS,12th Gen Intel Core i5 12450H,8 GB,DDR4,512 GB SSD,4GB NVIDIA GeForce RTX 3050,15.6 inches,1920 x 1080 pixels,10 Cores (2P + 8E), 12 Threads,12.0
Asus Vivobook 15 X1502ZA-EJ542WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win 11),Asus,48990,"4,55",60.0,Windows 11 OS,12th Gen Intel Core i5 12500H,8 GB,DDR4,512 GB SSD,Integrated Intel Iris Xe,15.6 inches,1920 x 1080 pixels,Hexa Core (2P + 4E), 16 Threads,12.0
Lenovo V14 G3 82TSA01KIH Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Dos),Lenovo,32390,"4,7",60.69506172839506,DOS OS,12th Gen Intel Core i3 1215U,8 GB,DDR4,512 GB SSD,Integrated Intel UHD,14 inches,1920 x 1080 pixels,5 Cores (1P + 4E), 8 Threads,12.0
MSI Katana 15 B12UDXK-1017IN Gaming Laptop (12th Gen Core i7/ 8GB/ 512GB SSD/ Win 11 Home/ 6GB Graph),MSI,90299,4,69.0,Windows 11 OS,12th Gen Intel Core i7 12650H,8 GB,DDR4,512 GB SSD,6GB NVIDIA GeForce RTX 3050,15.6 inches,1920 x 1080 pixels,10 Cores (2P + 8E), 16 Threads,24.0
Acer Nitro 5 AN515-58 NH.QFSSI.001 Gaming Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win 11/ 8GB Graph),Acer,92990,"4,05",72.0,Windows 11 OS,12th Gen Intel Core i7 12650H,8 GB,DDR4,1 TB SSD,8GB NVIDIA GeForce RTX 3070,15.6 inches,2560 x 1440 pixels,10 Cores (6P + 4E), 16 Threads,12.0
Acer Aspire 5 A515-58M NX.KHGSI.002 Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win 11 Home),Acer,51990,"4,25",60.69506172839506,Windows 11 OS,13th Gen Intel Core i5 1335U,8 GB,DDR4,512 GB SSD,Integrated Intel Iris Xe,15.6 inches,1920 x 1080 pixels,Hexa Core (2P + 4E), 12 Threads,12.0
Dell G15-5530 GN5530D83M6002ORB1 Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win 11/ 6GB Graph),Dell,74990,"4,1",66.0,Windows 11 OS,13th Gen Intel Core i5 13450HX,8 GB,DDR4,512 GB SSD,6GB NVIDIA GeForce RTX 3050,15.6 inches,1920 x 1080 pixels,Hexa Core (2P + 4E), 16 Threads,12.0
Dell G15-5530 Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win 11/ RTX 4050 6GB Graph),Dell,135000,"4,7",69.0,Windows 11 OS,13th Gen Intel Core i7 13650HX,8 GB,DDR4,512 GB SSD,6GB NVIDIA GeForce RTX 4050,15.6 inches,1920 x 1080 pixels,10 Cores (6P + 4E), 12 Threads,12.0
Acer Aspire 7 A715-76G NH.QMFSI.004 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win 11 Home/ 4GB Graph),Acer,62199,4,64.0,Windows 11 OS,12th Gen Intel Core i5 12450H,8 GB,DDR4,512 GB SSD,4GB NVIDIA GeForce RTX 3050,15.6 inches,1920 x 1080 pixels,10 Cores (2P + 8E), 12 Threads,12.0
Asus Vivobook Pro 15 OLED K6502VU-MA541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win 11 Home/ 6GB Graph),Asus,75990,"4,5",70.0,Windows 11 OS,13th Gen Intel Core i5 13500H,8 GB,DDR4,512 GB SSD,6GB NVIDIA GeForce RTX 4050,15.6 inches,2880 x 1620 pixels,Hexa Core (2P + 4E), 16 Threads,12.0
HP Pavilion 15-eg3081TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win 11 Home),HP,69499,"4,55",62.0,Windows 11 OS,13th Gen Intel Core i5 1340P,8 GB,DDR4,512 GB SSD,Integrated Intel Iris Xe,15.6 inches,1920 x 1080 pixels,Hexa Core (2P + 4E), 16 Threads,12.0
HP 15s-fr4001TU Laptop (11th Gen Core i5/16GB/ 512GB SSD/ Win 11 Home),HP,49200,"4,15",60.0,Windows 11 OS,11th Gen Intel Core i5 1155G7,8 GB,DDR4,512 GB SSD,Integrated Intel Iris Xe,15.6 inches,1920 x 1080 pixels,Hexa Core (2P + 4E), 8 Threads,12.0
HP 15s-fr5009TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win 11 Home),HP,34900,"4,05",55.0,Windows 11 OS,12th Gen Intel Core i3 1215U,8 GB,DDR4,512 GB SSD,Integrated Intel Iris Xe,15.6 inches,1920 x 1080 pixels,5 Cores (1P + 4E), 8 Threads,12.0
Asus Vivobook 14X 2023 K3405VF-LY541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win 11/4 GB Graphics),Asus,68999,"4,3",62.0,Windows 11 OS,13th Gen Intel Core i5 13500H,8 GB,DDR4,512 GB SSD,4GB NVIDIA GeForce RTX 3050,14 inches,1920 x 1200 pixels,Hexa Core (2P + 4E), 16 Threads,12.0
MSI Stealth 16 Studio A13VG-030IN Gaming Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win 11 Home/ 8GB Graph),MSI,179990,"4,4",60.69506172839506,Windows 11 OS,13th Gen Intel Core i7 13700H,8 GB,DDR4,1 TB SSD,8GB NVIDIA GeForce RTX 4060,16 inches,2560 x 1600 pixels,10 Cores (6P + 4E), 20 Threads,24.0
Lenovo Ideapad Gaming 3 15ACH6 82K20145IN Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win 11 Home/ 4GB Graph),Lenovo,85990,"4,1",68.0,Windows 11 OS,5th Gen AMD Ryzen 7 5800H,8 GB,DDR4,512 GB SSD,4GB NVIDIA GeForce RTX 3050,15.6 inches,1920 x 1080 pixels,Octa Core, 16 Threads,12.0
HP Pavilion 15-eg2017TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win 11 Home),HP,39775,"4,1",56.0,Windows 11 OS,12th Gen Intel Core i3 1215U,8 GB,DDR4,512 GB SSD,Integrated Intel Iris Xe,15.6 inches,1920 x 1080 pixels,5 Cores (1P + 4E), 8 Threads,12.0
MSI Stealth 14 Studio A13VE-038IN Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win 11 Home/ 6GB Graph),MSI,201990,"4,75",73.0,Windows 11 OS,13th Gen Intel Core i7 13700H,8 GB,DDR4,1 TB SSD,6GB NVIDIA GeForce RTX 4050,14 inches,1920 x 1200 pixels,10 Cores (6P + 4E), 20 Threads,24.0
Acer Predator Helios Neo 16 PHN16-71 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win 11/ 6GB Graph),Acer,99500,4,69.0,Windows 11 OS,13th Gen Intel Core i7 13700HX,8 GB,DDR4,512 GB SSD,6GB NVIDIA GeForce RTX 4050,16 inches,1920 x 1200 pixels,10 Cores (6P + 4E), 24 Threads,12.0
Asus Vivobook 14X OLED 2023 K3405VFB-KM541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win 11/4 GB Graphics),Asus,68990,"4,55",64.0,Windows 11 OS,13th Gen Intel Core i5 13500H,8 GB,DDR4,512 GB SSD,4GB NVIDIA GeForce RTX 3050,14 inches,2880 x 1800 pixels,Hexa Core (2P + 4E), 16 Threads,12.0
HP 15s-fy5003TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win 11 Home),HP,35800,"4,5",50.0,Windows 11 OS,12th Gen Intel Core i3 1215U,8 GB,DDR4,512 GB SSD,Integrated Intel UHD,15.6 inches,1920 x 1080 pixels,5 Cores (1P + 4E), 8 Threads,12.0
Asus Vivobook 15 2023 X1504VA-NJ321WS Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win 11),Asus,34990,"4,35",55.0,Windows 11 OS,13th Gen Intel Core i3 1315U,8 GB,DDR4,512 GB SSD,Integrated Intel Iris Xe,15.6 inches,1920 x 1080 pixels,5 Cores (1P + 4E), 8 Threads,12.0
HP ProBook 440 G8 5D6U3PA Notebook PC (11th Gen Core i5/ 8GB/ 512GB SSD/ Win 11),HP,56300,"4,3",63.0,Windows 11 OS,11th Gen Intel Core i5 1135G7,8 GB,DDR4,512 GB SSD,Integrated Intel Iris Xe,14 inches,1366 x 768 pixels,Hexa Core (2P + 4E), 8 Threads,12.0
Acer Predator Helios Neo 16 PHN16-71 Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win 11/ 6GB Graph),Acer,102099,"4,55",70.0,Windows 11 OS,13th Gen Intel Core i7 13700HX,8 GB,DDR4,1 TB SSD,6GB NVIDIA GeForce RTX 4050,16 inches,1920 x 1200 pixels,10 Cores (6P + 4E), 24 Threads,12.0
MSI Stealth 16 Studio A13VF-023IN Gaming Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win 11 Home/ 8GB Graph),MSI,245299,"4,2",60.69506172839506,Windows 11 OS,13th Gen Intel Core i7 13700H,8 GB,DDR4,1 TB SSD,8GB NVIDIA GeForce RTX 4060,16 inches,2560 x 1600 pixels,10 Cores (6P + 4E), 20 Threads,24.0
MSI Raider GE68HX 13VG-026IN Gaming Laptop (13th Gen Core i7/ 32GB/ 2TB SSD/ Win 11 Home/ 8GB Graph),MSI,242108,"4,6",60.69506172839506,Windows 11 OS,13th Gen Intel Core i7 13700HX,8 GB,DDR4,2 TB SSD,8GB NVIDIA GeForce RTX 4060,16 inches,2560 x 1600 pixels,14 Cores (6P + 8E), 24 Threads,24.0
Asus Vivobook 15 X1502ZA-EJ953WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win 11),Asus,30990,"4,65",60.69506172839506,Windows 11 OS,12th Gen Intel Core i3 1215U,8 GB,DDR4,512 GB SSD,Integrated Intel UHD,15.6 inches,1920 x 1080 pixels,5 Cores (1P + 4E), 8 Threads,12.0
Asus Vivobook Go 15 2023 E1504GA-NJ322WS Laptop (Intel Core i3-N305/ 8GB/ 512GB SSD/ Win 11 Home),Asus,30500,"4,6",60.69506172839506,Windows 11 OS,Intel Core i3 N305,8 GB,DDR4,512 GB SSD,Integrated Intel UHD,15.6 inches,1920 x 1080 pixels,5 Cores (1P + 4E), 8 Threads,12.0
Asus VivoBook 14 2023 X1404VA-NK321WS Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win 11 Home),Asus,32890,"4,65",52.0,Windows 11 OS,13th Gen Intel Core i3 1315U,8 GB,DDR4,512 GB SSD,Integrated Intel UHD,14 inches,1920 x 1080 pixels,5 Cores (1P + 4E), 8 Threads,12.0
Apple MacBook Air 15 2023 Laptop (Apple M2/ 8GB/ 256GB SSD/ MacOS),Apple,99994,"4,55",52.0,Mac OS,Apple M2,8 GB,DDR4,256 GB SSD,8-Core GPU,15.3 inches,2880 x 1864 pixels,8-Core GPU, 12 Threads,12.0
Lenovo V15 G2 IJL 82QYA00HIN Laptop (Celeron N4500/ 8GB/ 256GB SSD/ DOS),Lenovo,23887,"4,35",60.69506172839506,DOS OS,Intel Celeron N4500,8 GB,DDR4,256 GB SSD,Integrated Intel UHD,15.6 inches,1920 x 1080 pixels,Quad Core, 12 Threads,12.0
HP 255 G9 7B1L8PA Laptop (AMD Ryzen 5 5625U/ 8GB/ 512 GB SSD/ Win 11 Home),HP,35899,4,60.0,Windows 11 OS,5th Gen AMD Ryzen 5 5625U,8 GB,DDR4,512 GB SSD,Integrated AMD Radeon,15.6 inches,1366 x 768 pixels,Hexa Core, 12 Threads,12.0
MSI Titan GT77 HX 13VH-093IN Gaming Laptop (13th Gen Core i9/ 64GB/ 2TB SSD/ Win 11 Home/ 12GB Graph),MSI,419990,"4,5",60.69506172839506,Windows 11 OS,13th Gen Intel Core i9 13980HX,8 GB,DDR4,2 TB SSD,12GB NVIDIA GeForce RTX 4090,17.3 inches,3840 x 2160 pixels,24 Cores (8P + 16E), 32 Threads,24.0
Acer Predator Helios 16 NH.QJRSI.003 Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win 11/ 8GB Graph),Acer,155999,"4,65",70.0,Windows 11 OS,13th Gen Intel Core i9 13900HX,8 GB,DDR4,1 TB SSD,8 GB NVIDIA GeForce RTX 4070,16 inches,2560 x 1600 pixels,14 Cores (6P + 8E), 32 Threads,12.0
Lenovo V14 82KAA04QIH Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ DOS),Lenovo,45990,"4,7",53.0,DOS OS,11th Gen Intel Core i5 1135G7,8 GB,DDR4,512 GB SSD,Intel UHD ,14 inches,1366 x 768 pixels,Dual Core, 8 Threads,12.0
HP 15-fc0025AU Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win 11 Home),HP,30980,"4,1",51.0,Windows 11 OS,7th Gen AMD Ryzen 3 7320U,8 GB,DDR4,512 GB SSD,AMD Radeon,15.6 inches,1920 x 1080 pixels,Quad Core, 8 Threads,12.0
HP Victus 15-fb0108AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win 11/ 4GB Graph),HP,53990,"4,7",63.0,Windows 11 OS,5th Gen AMD Ryzen 5 5600H,8 GB,DDR4,512 GB SSD,4 GB AMD Radeon RX 6500M,15.6 inches,1920 x 1080 pixels,Hexa Core, 12 Threads,12.0
Lenovo Thinkbook 15 21DJA049IH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win 11 Home),Lenovo,51990,"4,15",62.0,Windows 11 OS,12th Gen Intel Core i5 1235U,8 GB,DDR4,512 GB SSD,Intel Iris Xe,15.6 inches,1920 x 1080 pixels,Hexa Core (2P + 4E), 12 Threads,12.0
HP 247 G8 Laptop (AMD Ryzen 5 3500U/ 8GB/ 512GB SSD/Win 11),HP,27990,"4,1",60.69506172839506,Windows 11 OS,3rd Gen AMD Ryzen 5 3500U,8 GB,DDR4,512 GB SSD,Integrated AMD Radeon Graphics,14 inches,1366 x 768 pixels,Quad Core, 8 Threads,12.0
Lenovo Thinkpad P16s 21BTS02000 Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win 11 Pro/ 4GB Graph),Lenovo,142799,"4,7",73.0,Windows 11 OS,12th Gen Intel Core i7 1260P,8 GB,DDR4,1 TB SSD,4 GB Nvidia Quadro T550,16 inches,1920 x 1200 pixels,10 Cores (6P + 4E), 16 Threads,36.0
MSI Modern 14 C12M-439IN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win 11 Home),MSI,49990,"4,55",54.0,Windows 11 OS,12th Gen Intel Core i5 1235U,8 GB,DDR4,512 GB SSD,Intel Integrated Iris Xe,14 inches,1920 x 1080 pixels,Hexa Core (2P + 4E), 12 Threads,12.0
MSI Modern 15 B13M-290IN  Laptop (13th Gen Core i7/ 8GB/ 512GB SSD/ Win 11 Home),MSI,51990,"4,15",55.0,Windows 11 OS,13th Gen Intel Core i7 1355U,8 GB,DDR4,512 GB SSD,Intel Integrated Iris Xe,15.6 inches,1920 x 1080 pixels,10 Cores (6P + 4E), 12 Threads,12.0
MSI Modern 14 C13M-438IN Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win 11 Home),MSI,33990,"4,05",60.69506172839506,Windows 11 OS,13th Gen Intel Core i3 1315U,8 GB,DDR4,512 GB SSD,Intel Integrated UHD,14 inches,1920 x 1080 pixels,5 Cores (1P + 4E), 8 Threads,12.0
MSI Prestige 16 Studio A13VE-031IN Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win 11/ 6GB Graphic),MSI,126990,"4,25",71.0,Windows 11 OS,13th Gen Intel Core i7 13700H,8 GB,DDR4,1 TB SSD,6 GB NVIDIA GeForce RTX 4050,16 inches,2560 x 1600 pixels,10 Cores (6P + 4E), 20 Threads,24.0
HP Pavilion Aero 13-be2057AU Laptop (Ryzen 5 7535U/ 16GB/ 512GB SSD/ Win 11 Home),HP,67990,"4,2",62.0,Windows 11 OS,7th Gen AMD Ryzen 5 7535U,8 GB,DDR4,512 GB SSD,AMD Radeon,13.3 inches,1920 x 1200 pixels,Octa Core, 12 Threads,12.0
MSI Modern 15 B13M-291IN Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win 11 Home),MSI,43990,"4,2",52.0,Windows 11 OS,13th Gen Intel Core i5 1335U,8 GB,DDR4,512 GB SSD,Intel Integrated Iris Xe,15.6 inches,1920 x 1080 pixels,Hexa Core (2P + 4E), 12 Threads,12.0
Asus Vivobook Go 15 2023 E1504FA-NJ522WS Laptop (Ryzen 5 7520U / 8GB/ 512GB SSD/ Win 11 Home),Asus,34490,"4,5",54.0,Windows 11 OS,7th Gen AMD Ryzen 5 7520U,8 GB,DDR4,512 GB SSD,AMD Radeon,15.6 inches,1920 x 1080 pixels,Quad Core, 8 Threads,12.0
HP Pavilion Aero 13-be2047AU Laptop (Ryzen 7 7735U/ 16GB/ 1TB SSD/ Win 11 Home),HP,92990,"4,15",65.0,Windows 11 OS,7th Gen AMD Ryzen 7 7735U,8 GB,DDR4,1 TB SSD,AMD Radeon,13.3 inches,1920 x 1200 pixels,Octa Core, 16 Threads,12.0
Acer Extensa EX215-23 NX.EH3SI.003 Laptop (Ryzen 5 7520U/ 8 GB/512 GB SSD/Win 11 Home),Acer,36240,"4,4",50.0,Windows 11 OS,7th Gen AMD Ryzen 5 7520U,8 GB,DDR4,512 GB SSD,AMD Radeon,15.6 inches,1920 x 1080 pixels,Quad Core, 8 Threads,12.0
Asus Vivobook Go 15 OLED 2023 E1504FA-LK322WS Laptop (Ryzen 3 7320U / 8GB/ 512GB SSD/ Win 11 Home),Asus,34990,"4,05",52.0,Windows 11 OS,7th Gen AMD Ryzen 3 7320U,8 GB,DDR4,512 GB SSD,AMD Radeon,15.6 inches,1920 x 1080 pixels,Quad Core, 8 Threads,12.0
Acer Swift Go 14 NX.KG3SI.002 Laptop (AMD Ryzen 5 7530U/ 8GB/ 512GB SSD/ Win 11 Home),Acer,46990,"4,4",54.0,Windows 11 OS,7th Gen AMD Ryzen 5 7530U,8 GB,DDR4,512 GB SSD,Integrated AMD Radeon Graphics,14 inches,1920 x 1080 pixels,Hexa Core, 12 Threads,12.0
HP 14s-ef1002TU Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win 11 Home),HP,37990,"4,4",55.0,Windows 11 OS,11th Gen Intel Core i3 1115G4,8 GB,DDR4,512 GB SSD,Intel Integrated UHD,14 inches,1920 x 1080 pixels,5 Cores (1P + 4E), 4 Threads,12.0
HP Envy x360 15-ew0021TX Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win 11),HP,92799,"4,4",68.0,Windows 11 OS,12th Gen Intel Core i5 1235U,8 GB,DDR4,512 GB SSD,Intel Iris X Graphics,15.6 inches,1920 x 1080 pixels,10 Cores (2P + 8E), 12 Threads,12.0
Acer Aspire 3 A315-24P NX.KDESI.004 Laptop (Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win 11 Home),Acer,43500,"4,1",51.0,Windows 11 OS,7th Gen AMD Ryzen 5 7520U,8 GB,DDR4,512 GB SSD,Integrated AMD Radeon Graphics,15.6 inches,1920 x 1080 pixels,Quad Core, 8 Threads,12.0
HP Victus 15-fb0106AX Gaming Laptop (Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win 11/ 4GB Graph),HP,58790,"4,35",64.0,Windows 11 OS,5th Gen AMD Ryzen 5 5600H,8 GB,DDR4,512 GB SSD,4 GB NVIDIA GeForce RTX 3050,15.6 inches,1920 x 1080 pixels,Hexa Core, 12 Threads,12.0
Lenovo IdeaPad Slim 1 82VG009MIN Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win 11 Home),Lenovo,29770,"4,15",51.0,Windows 11 OS,AMD Ryzen 3 7320U,8 GB,DDR4,512 GB SSD,Integrated AMD Radeon,15.6 inches,1920 x 1080 pixels,Quad Core, 8 Threads,12.0
Primebook 4G Android Laptop (MediaTek MT8788/ 4GB/ 64GB eMMC/ Android 11),Primebook,12990,"4,75",60.69506172839506,Android OS,MediaTek MTK8788,8 GB,DDR4,64 GB Hard Disk,Integrated Mali-G72 MP3,11.6 inches,1366 x 768 pixels,Octa Core, 12 Threads,12.0
HP Pavilion 15-eg2091TU Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win 11),HP,72999,"4,6",61.0,Windows 11 OS,12th Gen Intel Core i5 1240P,8 GB,DDR4,512 GB SSD,Integrated Intel Iris Xe,15.6 inches,1920 x 1080 pixels,Hexa Core (2P + 4E), 16 Threads,12.0
HP 15s-fr4000TU Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win 11 Home),HP,49900,"4,7",57.0,Windows 11 OS,11th Gen Intel Core i5 1155G7,8 GB,DDR4,512 GB SSD,Integrated Intel Iris Xe,15.6 inches,1920 x 1080 pixels,Hexa Core (2P + 4E), 8 Threads,12.0
Infinix INBook X2 Plus XL25 Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win 11 Home),Infinix,54990,"4,1",52.0,Windows 11 OS,11th Gen Intel Core i5 1155G7,8 GB,DDR4,512 GB SSD,Integrated Intel Iris Xe,15.6 inches,1920 x 1080 pixels,Hexa Core (2P + 4E), 8 Threads,12.0
Lenovo V15 ITL G2 82KBA033IH Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win 11),Lenovo,32990,"4,2",56.0,Windows 11 OS,11th Gen Intel Core i3 1115G4,8 GB,DDR4,512 GB SSD,Integrated Intel UHD,15.6 inches,1920 x 1080 pixels,Dual Core, 4 Threads,12.0
